ID,KIDSDRIV,BIRTH,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,CAR_VALUE,CAR_TYPE,OLDCLAIM,CLM_FREQ,CLM_AMT,CAR_AGE,URBANICITY
761278562,0,10-04-65,1,12,"16,839",No,"76,152",Yes,M,<High School,Clerical,37,Private,"7,340",Pickup,0,0,0,1,Highly Urban/ Urban
761361301,0,15-06-51,0,7,"24,212",No,"182,544",Yes,M,High School,Clerical,38,Private,"19,520",Van,0,0,0,8,Highly Urban/ Urban
761506786,0,06-03-59,0,13,"53,241",No,"205,451",Yes,F,Masters,Lawyer,48,Private,"15,390",SUV,0,0,0,12,Highly Urban/ Urban
761594724,0,14-08-38,0,14,"52,529",No,"183,779",Yes,M,Masters,Lawyer,66,Private,"12,850",Pickup,0,0,0,11,Highly Rural/ Rural
761705122,0,20-07-51,0,11,"45,534",No,0,No,F,High School,Blue Collar,50,Commercial,"31,500",SUV,0,0,0,9,Highly Rural/ Rural
762169553,0,09-07-69,0,12,"80,872",No,"285,859",Yes,M,Bachelors,Professional,27,Private,"29,580",Minivan,0,0,0,7,Highly Rural/ Rural
762949417,0,20-02-51,0,10,"91,245",No,"278,928",Yes,F,<High School,Blue Collar,10,Private,"15,420",SUV,"3,136",2,0,1,Highly Urban/ Urban
763285484,0,07-09-64,0,15,"7,350",No,"67,463",Yes,F,<High School,Clerical,14,Private,"2,230",SUV,0,0,0,1,Highly Urban/ Urban
763387978,0,02-10-65,1,12,"91,832",No,"291,888",Yes,F,Bachelors,Manager,37,Commercial,"24,910",Pickup,"4,317",1,"4,234",5,Highly Urban/ Urban
763537870,0,07-02-48,0,9,"50,166",No,"187,297",No,M,High School,Blue Collar,32,Commercial,"11,620",Minivan,"33,864",3,0,1,Highly Urban/ Urban
763539645,0,30-08-55,1,14,"81,369",No,"226,959",Yes,F,<High School,Blue Collar,52,Private,"13,760",SUV,"28,499",2,0,1,Highly Rural/ Rural
763541523,1,23-11-57,2,13,"111,014",Yes,"298,205",No,F,Masters,Lawyer,35,Private,"1,500",SUV,"20,972",2,"1,639",17,Highly Urban/ Urban
763668781,2,04-10-57,2,17,"51,608",No,"169,843",Yes,F,High School,Clerical,35,Private,"10,860",SUV,"7,497",1,"16,012",1,Highly Urban/ Urban
763681339,0,29-04-54,0,7,"155,990",No,"405,671",Yes,F,Masters,Lawyer,30,Private,"6,000",SUV,0,0,0,11,Highly Urban/ Urban
764000761,0,29-07-51,0,11,"62,617",No,"239,733",No,M,Masters,Manager,37,Private,"14,640",Minivan,0,0,0,17,Highly Urban/ Urban
764152368,0,05-02-57,0,8,"24,076",No,0,No,M,<High School,Clerical,43,Private,"8,110",Pickup,"32,580",2,"2,277",6,Highly Urban/ Urban
764378498,0,06-12-64,2,12,"55,353",Yes,"203,703",No,F,High School,Blue Collar,41,Commercial,"4,800",Minivan,"1,536",2,"6,961",6,Highly Urban/ Urban
764380549,0,30-03-40,0,11,"186,632",No,"483,645",Yes,M,PhD,Manager,35,Private,"21,730",Van,0,0,0,13,Highly Urban/ Urban
764448202,0,16-03-60,3,16,"22,626",No,"60,718",Yes,F,<High School,Blue Collar,46,Private,"1,500",Sports Car,"5,764",1,0,7,Highly Urban/ Urban
764604590,2,21-04-61,3,13,"24,578",No,"141,220",Yes,F,Masters,Manager,40,Private,"12,300",Pickup,0,0,0,23,Highly Urban/ Urban
764642545,0,28-08-52,0,15,"40,495",No,"196,730",Yes,M,<High School,Blue Collar,5,Private,"10,250",Pickup,0,0,0,4,Highly Urban/ Urban
764903510,0,19-02-47,0,13,"43,393",No,"202,835",Yes,F,High School,Clerical,23,Private,"21,250",Minivan,"30,910",2,0,1,Highly Urban/ Urban
765176696,0,13-08-50,0,11,"154,853",No,0,No,F,PhD,Doctor,40,Private,"24,670",Pickup,0,0,0,14,Highly Urban/ Urban
765553201,0,03-04-51,0,12,"93,955",No,"303,379",Yes,M,Bachelors,Manager,35,Private,"15,700",Minivan,0,0,0,10,Highly Urban/ Urban
765699296,0,23-05-44,0,12,"26,597",No,"183,867",Yes,M,Masters,Manager,28,Commercial,"27,190",Panel Truck,0,0,0,15,Highly Urban/ Urban
765802105,0,19-08-45,0,14,"35,638",No,"188,539",Yes,F,PhD,Doctor,34,Private,"10,460",SUV,0,0,0,10,Highly Urban/ Urban
765829169,0,13-12-66,2,0,0,Yes,0,No,F,High School,Home Maker,14,Private,"9,640",Sports Car,0,0,0,8,Highly Rural/ Rural
766331816,0,04-08-57,0,7,"70,141",No,"237,130",Yes,M,<High School,Blue Collar,63,Private,"9,110",Pickup,"1,744",2,0,6,Highly Urban/ Urban
766373647,0,13-04-73,1,9,"31,270",No,"137,930",Yes,F,High School,Clerical,26,Private,"7,230",SUV,0,0,0,12,Highly Rural/ Rural
766712041,0,17-08-49,0,7,"72,306",No,"193,868",Yes,M,Masters,Lawyer,57,Private,"14,500",Minivan,"9,583",1,"4,519",12,Highly Urban/ Urban
766932799,0,25-10-51,0,13,"45,819",No,"161,549",Yes,M,High School,Manager,27,Private,"6,080",Pickup,"25,622",1,"4,715",9,Highly Urban/ Urban
766975597,2,23-02-63,3,8,"34,503",No,"189,551",Yes,M,High School,Blue Collar,16,Commercial,"23,790",Minivan,"39,271",2,"2,611",1,Highly Urban/ Urban
767071995,0,20-12-58,3,14,"18,886",No,"148,097",Yes,F,<High School,Home Maker,26,Private,"7,390",Sports Car,0,0,"7,205",6,Highly Urban/ Urban
767134926,2,17-03-59,2,11,"93,310",No,"265,298",Yes,F,Bachelors,Blue Collar,48,Commercial,"10,830",Pickup,"45,879",2,0,8,Highly Urban/ Urban
767181811,1,03-01-55,2,14,"52,857",Yes,0,No,F,<High School,Blue Collar,30,Private,"6,790",Sports Car,0,0,0,1,Highly Urban/ Urban
767202006,0,01-02-44,0,10,"146,240",No,0,No,M,Masters,Professional,63,Private,"11,860",Pickup,0,0,0,13,Highly Urban/ Urban
767366332,0,14-01-57,3,12,"84,185",No,"265,289",Yes,F,Bachelors,Professional,32,Private,"9,920",SUV,0,0,0,7,Highly Urban/ Urban
767369243,0,08-09-50,0,16,"25,371",No,"143,256",Yes,M,High School,Blue Collar,20,Private,"4,690",Pickup,0,0,"2,928",11,Highly Urban/ Urban
767542455,0,17-01-69,3,0,0,Yes,0,No,F,<High School,Home Maker,49,Private,"6,130",SUV,0,0,"3,096",1,Highly Rural/ Rural
767703180,0,23-09-43,0,12,"138,173",No,0,No,M,PhD,Doctor,29,Private,"15,370",Minivan,"7,876",3,0,7,Highly Urban/ Urban
767717151,0,06-02-51,0,14,"96,659",No,"246,612",Yes,F,Bachelors,Blue Collar,61,Commercial,"18,490",SUV,"4,906",1,"1,853",7,Highly Urban/ Urban
767856818,0,05-06-59,0,14,"107,499",No,"281,873",Yes,M,Bachelors,Manager,19,Commercial,"17,470",Van,0,0,0,7,Highly Urban/ Urban
767927015,0,02-07-43,0,16,"47,862",No,0,No,F,Masters,Professional,56,Private,"27,320",Minivan,0,0,0,13,Highly Urban/ Urban
768026810,0,15-02-57,3,16,"35,586",No,"125,317",Yes,M,High School,Clerical,29,Commercial,"5,060",Pickup,"24,208",1,"4,236",1,Highly Urban/ Urban
768066741,0,28-05-65,1,11,"114,901",No,"295,872",Yes,F,PhD,Doctor,19,Private,"19,940",Pickup,0,0,0,19,Highly Urban/ Urban
768095162,0,24-02-41,0,14,"213,892",No,"507,584",Yes,F,PhD,Doctor,34,Private,"28,690",Minivan,0,0,0,17,Highly Urban/ Urban
768125149,0,27-06-69,1,11,"37,307",Yes,0,No,F,High School,Home Maker,71,Private,"9,040",Minivan,0,0,0,10,Highly Urban/ Urban
768160622,2,05-01-55,2,16,"30,560",No,"135,266",Yes,M,High School,Clerical,25,Private,"5,900",Minivan,0,0,0,0,Highly Rural/ Rural
768460512,1,24-10-55,2,14,"8,928",No,"61,306",Yes,F,High School,Home Maker,27,Private,"6,790",SUV,0,0,0,1,Highly Urban/ Urban
768491348,0,25-09-57,1,10,"134,520",Yes,"342,728",No,M,Masters,Lawyer,36,Private,"5,700",Pickup,"2,308",1,"7,801",12,Highly Urban/ Urban
769060986,0,26-11-67,1,8,"2,177",Yes,0,No,M,High School,Student,24,Private,"13,150",Minivan,0,0,0,1,Highly Urban/ Urban
769114441,0,03-02-63,2,0,0,No,"73,668",Yes,F,<High School,Home Maker,33,Private,"7,530",Sports Car,"9,895",2,0,3,Highly Urban/ Urban
769135671,0,27-07-59,2,12,"19,984",No,"129,313",Yes,M,<High School,Clerical,41,Private,"5,500",Minivan,0,0,0,1,Highly Rural/ Rural
769336967,0,13-10-55,0,13,"67,457",No,"273,634",Yes,M,Masters,Lawyer,23,Private,"14,480",Minivan,0,0,0,12,Highly Urban/ Urban
769565080,0,29-07-52,0,9,"61,365",No,0,No,F,High School,Blue Collar,6,Commercial,"26,140",SUV,0,0,0,1,Highly Urban/ Urban
769684606,0,17-01-54,0,0,0,No,"106,859",Yes,F,<High School,Home Maker,48,Private,"6,000",SUV,0,0,"2,920",5,Highly Urban/ Urban
769734536,0,13-10-50,0,0,0,No,"124,751",No,F,Bachelors,Home Maker,63,Private,"8,420",SUV,"3,721",2,0,12,Highly Urban/ Urban
770094274,2,23-08-60,2,7,"59,402",No,"186,000",Yes,F,Masters,Lawyer,32,Private,"18,960",Minivan,"3,182",1,0,15,Highly Urban/ Urban
770688394,0,27-08-57,0,10,"61,419",No,"196,525",Yes,M,<High School,Blue Collar,6,Commercial,"27,380",Panel Truck,0,0,0,4,Highly Urban/ Urban
770856594,0,16-10-67,3,15,"97,645",Yes,"328,265",No,F,Bachelors,Professional,87,Private,"20,900",SUV,0,0,0,12,Highly Rural/ Rural
770868584,0,28-05-68,0,9,"33,768",No,"147,167",Yes,M,High School,Professional,19,Commercial,"8,210",Pickup,0,0,0,1,Highly Urban/ Urban
770985281,0,26-01-35,0,15,"18,690",No,0,No,M,Bachelors,Manager,31,Private,"28,640",Minivan,0,0,0,7,Highly Urban/ Urban
771185499,0,09-06-62,0,0,0,No,0,No,F,<High School,Student,54,Commercial,"20,590",Pickup,"5,161",3,0,1,Highly Rural/ Rural
771240763,0,03-06-57,0,12,"91,845",No,"261,848",Yes,F,Masters,Professional,41,Private,"15,650",Minivan,0,0,0,19,Highly Urban/ Urban
772226907,0,02-12-42,0,10,"29,783",No,"146,121",Yes,F,Bachelors,Clerical,30,Private,"17,990",Minivan,"9,058",1,0,2,Highly Urban/ Urban
772373648,0,05-10-69,2,13,"19,355",No,"95,595",Yes,F,Masters,Professional,39,Private,"6,440",SUV,0,0,0,9,Highly Urban/ Urban
772522778,0,04-11-46,0,0,0,No,0,No,M,High School,Student,47,Commercial,"30,050",Panel Truck,0,0,0,1,Highly Rural/ Rural
772584597,0,22-09-56,2,16,"63,612",No,"220,417",Yes,M,High School,Clerical,57,Private,"12,160",Minivan,0,0,0,1,Highly Rural/ Rural
772606977,0,15-12-59,1,0,0,No,0,Yes,F,Bachelors,Student,75,Private,"11,290",Minivan,0,0,0,7,Highly Urban/ Urban
773114051,0,03-01-49,0,14,"52,752",No,"168,324",Yes,M,Bachelors,Blue Collar,82,Commercial,"9,670",Pickup,0,0,0,8,Highly Rural/ Rural
773173582,0,06-04-75,1,13,"23,109",No,"93,445",Yes,F,Bachelors,Clerical,34,Private,"6,210",SUV,"5,876",1,0,13,Highly Urban/ Urban
773204000,0,24-01-62,2,13,"133,335",Yes,0,No,F,Bachelors,Blue Collar,15,Commercial,"21,740",SUV,975,2,"3,854",13,Highly Urban/ Urban
773262305,1,21-05-54,2,15,"44,213",Yes,"186,149",No,F,Bachelors,Professional,31,Private,"10,420",SUV,0,0,0,12,Highly Rural/ Rural
773449010,0,18-08-49,0,8,"34,928",No,0,No,F,Masters,Manager,27,Private,"12,700",Sports Car,"22,345",2,"3,764",13,Highly Urban/ Urban
773681905,3,22-02-58,3,10,"43,488",Yes,0,No,F,<High School,Blue Collar,48,Private,"9,950",SUV,0,0,"5,576",1,Highly Urban/ Urban
773741722,1,11-11-36,1,15,"118,663",No,"317,637",Yes,F,Masters,Lawyer,54,Private,"19,670",SUV,"10,491",2,0,12,Highly Urban/ Urban
773956727,0,04-08-47,0,12,"97,336",No,0,No,M,Bachelors,Professional,22,Commercial,"18,660",Van,0,0,0,10,Highly Urban/ Urban
774080485,0,19-11-58,1,7,"34,512",Yes,0,No,M,High School,Blue Collar,51,Commercial,"8,950",Pickup,"4,955",1,"4,696",1,Highly Urban/ Urban
774097241,0,27-02-47,0,11,"53,235",No,"197,017",Yes,F,High School,Clerical,64,Private,"19,400",Minivan,0,0,0,9,Highly Rural/ Rural
774107834,0,21-03-46,0,12,"27,652",No,"145,983",No,M,High School,Clerical,19,Private,"21,460",Van,"6,348",1,"2,150",6,Highly Urban/ Urban
774183105,1,18-01-55,2,12,"90,671",Yes,0,No,F,High School,Blue Collar,8,Commercial,"14,180",SUV,0,0,0,5,Highly Urban/ Urban
774480265,0,10-01-44,0,14,"91,610",No,"296,001",Yes,M,High School,Blue Collar,51,Commercial,"7,000",Pickup,"7,409",3,0,8,Highly Urban/ Urban
774502263,0,02-02-47,0,8,"130,393",No,"363,470",Yes,M,Masters,Manager,34,Private,"22,360",Minivan,0,0,0,11,Highly Urban/ Urban
774935965,0,10-03-66,3,13,"34,200",Yes,0,No,M,High School,Manager,5,Private,"23,460",Minivan,"4,675",3,0,1,Highly Urban/ Urban
775117111,0,15-12-51,0,14,"71,660",No,"222,417",Yes,F,Masters,Manager,22,Private,"6,200",SUV,"1,391",3,0,18,Highly Urban/ Urban
775168877,0,26-06-47,0,14,"7,356",No,0,Yes,M,High School,Student,20,Private,"3,030",Minivan,"6,796",2,"4,370",7,Highly Urban/ Urban
775271161,0,14-10-50,0,13,"9,486",No,"146,041",Yes,F,Masters,Home Maker,24,Private,"6,390",SUV,0,0,0,15,Highly Rural/ Rural
775358527,0,13-01-53,0,10,"44,574",No,0,No,M,Masters,Lawyer,39,Private,"27,130",Minivan,"6,939",3,0,21,Highly Urban/ Urban
775397027,0,02-09-58,0,12,"80,718",No,0,No,F,Bachelors,Professional,29,Private,"26,480",Sports Car,"8,623",3,0,8,Highly Urban/ Urban
775407861,0,01-04-57,2,11,"69,825",Yes,0,No,F,Bachelors,Professional,40,Private,"22,780",Sports Car,0,0,0,12,Highly Rural/ Rural
775715413,0,01-02-44,0,11,"43,180",No,"160,177",No,F,Masters,Professional,21,Private,"19,770",Minivan,"4,559",4,0,15,Highly Urban/ Urban
775825241,0,18-01-45,0,7,"82,395",No,"224,691",No,F,Masters,Lawyer,41,Private,"6,900",Sports Car,0,0,0,16,Highly Urban/ Urban
775890057,1,22-08-56,2,10,"112,450",Yes,"337,743",No,M,Masters,Lawyer,12,Private,"17,290",Van,0,0,"3,674",18,Highly Urban/ Urban
775921174,1,17-01-55,3,15,"31,728",Yes,0,No,F,High School,Clerical,28,Private,"9,070",SUV,"5,897",3,"3,136",1,Highly Urban/ Urban
776083520,0,01-09-69,1,11,"88,305",No,"278,236",Yes,F,Masters,Professional,5,Private,"19,710",SUV,0,0,0,20,Highly Urban/ Urban
776375900,0,29-08-49,0,13,"61,082",No,"177,094",Yes,F,Bachelors,Manager,48,Private,"12,610",Sports Car,0,0,0,7,Highly Urban/ Urban
776482427,0,05-10-61,0,14,"20,449",No,"143,283",Yes,M,High School,Clerical,8,Private,"16,580",Van,0,0,0,1,Highly Rural/ Rural
776794883,0,16-02-54,0,15,"128,801",No,0,No,F,Masters,Lawyer,27,Private,"25,900",Minivan,"5,994",2,0,17,Highly Urban/ Urban
776858387,0,26-06-50,0,17,"34,127",No,"181,309",Yes,F,Bachelors,Manager,33,Private,"4,910",Sports Car,"7,244",1,0,7,Highly Urban/ Urban
777038345,0,12-10-47,0,12,"52,223",No,"226,451",Yes,M,High School,Blue Collar,42,Commercial,"16,540",Van,0,0,0,10,Highly Rural/ Rural
777151652,0,09-07-45,0,0,0,No,0,No,F,Bachelors,Home Maker,40,Private,"6,900",SUV,"42,642",1,"5,982",1,Highly Urban/ Urban
777296881,0,10-05-38,0,13,"41,349",No,"215,205",Yes,F,High School,Blue Collar,56,Commercial,"14,460",Sports Car,0,0,0,3,Highly Rural/ Rural
777360111,0,29-10-83,3,11,"11,719",No,"74,994",Yes,M,High School,Clerical,51,Private,"4,270",Minivan,0,0,"3,562",11,Highly Urban/ Urban
777360982,0,17-04-51,0,12,"28,573",No,"159,254",Yes,M,<High School,Clerical,60,Private,"9,160",Pickup,0,0,0,1,Highly Rural/ Rural
777437290,0,22-09-60,0,9,"51,814",No,0,No,F,Masters,Manager,28,Private,"15,170",Sports Car,"5,446",1,0,15,Highly Urban/ Urban
777582464,0,03-07-59,3,11,"88,075",Yes,"256,761",No,M,Bachelors,Professional,34,Private,"16,010",Minivan,0,0,0,1,Highly Urban/ Urban
777631356,0,09-10-50,0,12,"55,087",No,"230,249",No,F,High School,Blue Collar,60,Commercial,"11,910",SUV,0,0,0,1,Highly Rural/ Rural
777899895,0,09-11-48,0,8,"57,906",No,"201,076",Yes,F,Bachelors,Blue Collar,51,Commercial,"25,780",Minivan,"10,019",2,0,17,Highly Urban/ Urban
777936442,0,22-05-80,1,8,"37,536",Yes,0,No,F,Bachelors,Professional,53,Private,"22,810",Pickup,"4,686",1,"3,917",1,Highly Urban/ Urban
778084047,0,29-07-51,0,12,"80,657",No,"257,921",Yes,M,Bachelors,Blue Collar,42,Commercial,"14,370",Minivan,"2,928",2,0,9,Highly Urban/ Urban
778117726,0,10-10-55,1,11,"75,046",No,"244,819",Yes,M,High School,Blue Collar,56,Commercial,"9,000",Pickup,"3,288",3,"2,449",10,Highly Urban/ Urban
778333491,0,20-04-47,0,12,"70,293",No,"271,091",Yes,F,Bachelors,Professional,34,Private,"33,440",Pickup,0,0,0,6,Highly Urban/ Urban
778347148,0,14-03-61,0,10,"17,028",No,"100,123",No,M,<High School,Clerical,35,Commercial,"5,300",Pickup,0,0,0,7,Highly Rural/ Rural
778645345,0,04-03-57,0,13,"71,779",No,"187,108",Yes,F,PhD,Manager,5,Private,"15,480",SUV,0,0,"5,782",12,Highly Urban/ Urban
778752768,0,03-01-46,0,12,"73,926",No,"231,118",Yes,M,Masters,Lawyer,29,Private,"12,970",Minivan,0,0,0,19,Highly Urban/ Urban
778764293,0,18-11-61,0,10,"138,854",No,"410,049",Yes,F,Masters,Professional,29,Private,"19,090",Sports Car,0,0,0,14,Highly Urban/ Urban
778917880,0,31-08-58,2,12,"9,785",No,"92,435",Yes,F,<High School,Clerical,41,Private,"16,130",SUV,"7,663",2,"4,748",1,Highly Urban/ Urban
778975847,0,26-03-48,0,14,"91,428",No,"309,772",Yes,M,Masters,Manager,50,Private,"15,740",Minivan,0,0,0,9,Highly Urban/ Urban
779090544,1,04-07-63,1,12,"16,950",Yes,0,No,M,<High School,Blue Collar,34,Private,"12,190",Pickup,0,0,0,4,Highly Rural/ Rural
779137736,2,22-03-63,3,12,"49,515",Yes,"209,725",No,M,High School,Blue Collar,47,Private,"14,490",Minivan,0,0,0,7,Highly Urban/ Urban
779424161,0,21-04-53,0,8,"5,740",No,0,No,F,PhD,Manager,19,Private,"24,480",Minivan,"13,665",2,0,16,Highly Urban/ Urban
779568196,0,08-06-49,0,0,0,No,"88,189",Yes,F,Bachelors,Home Maker,44,Private,"8,370",Sports Car,"4,123",3,0,1,Highly Urban/ Urban
779658092,0,11-04-64,3,12,"81,125",Yes,0,No,F,Bachelors,Blue Collar,35,Commercial,"25,900",SUV,0,0,0,1,Highly Rural/ Rural
779806259,0,13-12-68,3,18,"22,780",No,"116,924",Yes,F,High School,Clerical,8,Private,"9,930",Minivan,"1,641",1,0,8,Highly Urban/ Urban
780105601,0,10-10-54,3,9,"29,805",No,"179,666",Yes,M,<High School,Clerical,23,Private,"16,080",Minivan,683,3,0,1,Highly Urban/ Urban
780292508,0,03-01-50,0,12,"100,260",No,0,No,M,Bachelors,Manager,43,Commercial,"11,370",Pickup,"2,957",1,0,13,Highly Urban/ Urban
780372958,0,05-08-49,0,6,"67,488",No,"206,632",Yes,M,Bachelors,Manager,52,Private,"17,000",Minivan,0,0,0,6,Highly Urban/ Urban
780542265,0,29-09-47,0,11,"86,563",No,0,No,M,High School,Blue Collar,53,Commercial,"15,360",Minivan,0,0,0,9,Highly Rural/ Rural
780546825,0,04-05-51,0,12,"59,334",No,"208,034",No,M,Bachelors,Blue Collar,50,Private,"12,230",Minivan,0,0,0,11,Highly Urban/ Urban
780623514,0,06-12-67,1,0,0,No,0,Yes,M,<High School,Student,29,Private,"21,390",Van,0,0,"4,552",1,Highly Urban/ Urban
780853924,0,15-08-36,0,13,"31,269",No,"201,461",Yes,M,High School,Professional,42,Private,"10,930",Sports Car,0,0,0,1,Highly Rural/ Rural
780876299,0,03-05-57,0,10,"47,114",No,0,No,M,Bachelors,Clerical,22,Commercial,"10,410",Pickup,0,0,"26,673",7,Highly Urban/ Urban
780910830,0,30-09-58,0,11,"65,346",No,"240,364",No,M,Masters,Lawyer,40,Private,"12,130",Pickup,"5,651",1,0,19,Highly Urban/ Urban
780971496,0,01-05-66,4,14,"40,205",Yes,0,No,F,High School,Clerical,33,Private,"5,750",Sports Car,"3,226",1,0,9,Highly Rural/ Rural
781000709,0,17-01-41,1,0,0,Yes,0,No,M,High School,Student,51,Private,"13,140",Minivan,"5,696",4,"3,172",1,Highly Urban/ Urban
781012706,0,26-07-69,0,8,"57,411",No,"150,044",No,F,Masters,Manager,31,Private,"11,280",SUV,"3,776",1,0,14,Highly Urban/ Urban
781124736,0,03-12-58,0,13,"84,506",No,"251,400",Yes,F,Masters,Lawyer,32,Private,"19,100",Minivan,0,0,0,15,Highly Urban/ Urban
781128307,2,01-08-58,3,15,"14,226",No,0,Yes,M,High School,Student,37,Commercial,"7,020",Pickup,"5,239",3,0,14,Highly Urban/ Urban
781475746,0,12-08-65,2,11,"49,098",No,"182,986",Yes,M,High School,Professional,29,Private,"10,740",Pickup,"5,265",2,0,11,Highly Rural/ Rural
781602707,0,29-04-61,2,14,"54,064",No,"201,418",Yes,F,Bachelors,Professional,7,Private,"5,300",Sports Car,"2,307",2,0,7,Highly Urban/ Urban
781679640,0,12-10-63,0,5,"16,034",No,0,No,F,<High School,Blue Collar,42,Private,"7,940",SUV,"9,459",1,"4,649",1,Highly Urban/ Urban
781875550,0,12-03-37,0,15,"66,739",No,0,No,M,High School,Blue Collar,36,Commercial,"34,990",Minivan,"4,736",2,0,1,Highly Urban/ Urban
781956039,0,26-01-52,0,11,"72,463",No,0,No,F,Bachelors,Blue Collar,52,Commercial,"22,400",SUV,0,0,0,9,Highly Rural/ Rural
782071447,0,12-11-51,1,10,"84,629",No,"308,848",Yes,F,Bachelors,Manager,35,Private,"15,060",SUV,"9,592",1,0,10,Highly Urban/ Urban
782259336,0,05-07-60,0,10,"31,869",No,0,No,F,High School,Clerical,5,Private,"15,140",SUV,"8,431",1,0,7,Highly Urban/ Urban
782275700,0,23-05-43,0,9,"47,847",No,"178,445",Yes,F,Bachelors,Blue Collar,49,Commercial,"11,880",Sports Car,0,0,295,12,Highly Urban/ Urban
782292834,0,18-05-63,2,12,"53,169",Yes,0,No,F,<High School,Clerical,44,Private,"9,610",SUV,"3,698",2,"8,220",1,Highly Rural/ Rural
782588105,1,16-01-61,3,6,"9,173",No,"118,100",Yes,M,<High School,Clerical,14,Private,"6,220",Pickup,0,0,0,1,Highly Urban/ Urban
782665250,0,20-06-44,0,14,"98,980",No,"335,018",Yes,M,PhD,Doctor,36,Private,"22,460",Minivan,0,0,0,18,Highly Urban/ Urban
782732587,0,06-05-61,3,5,"30,592",No,"160,256",Yes,F,High School,Blue Collar,26,Commercial,"14,660",Minivan,0,0,0,1,Highly Urban/ Urban
782824151,0,25-06-47,0,12,"188,148",No,0,No,F,PhD,Lawyer,19,Private,"6,700",Sports Car,0,0,0,11,Highly Urban/ Urban
783046060,0,02-05-53,0,6,"140,113",No,"363,845",Yes,M,Bachelors,Blue Collar,30,Commercial,"22,780",Panel Truck,"7,601",2,0,10,Highly Urban/ Urban
783309611,0,01-07-64,0,11,"43,112",No,0,No,M,High School,Blue Collar,51,Commercial,"27,330",Panel Truck,0,0,0,8,Highly Rural/ Rural
783481891,0,14-01-62,0,11,"45,147",No,"199,373",Yes,F,Masters,Manager,76,Private,"11,470",SUV,"23,588",1,0,17,Highly Urban/ Urban
783805445,2,09-07-55,4,0,0,No,0,Yes,F,High School,Student,46,Private,"7,030",SUV,0,0,0,9,Highly Rural/ Rural
783914351,0,29-02-60,2,0,0,No,"105,472",Yes,F,<High School,Home Maker,10,Private,"5,400",Sports Car,0,0,"4,036",1,Highly Urban/ Urban
784002916,0,06-04-59,1,0,0,No,"104,638",Yes,F,Bachelors,Home Maker,58,Private,"7,180",SUV,"1,035",3,0,12,Highly Urban/ Urban
784036894,0,09-03-38,0,14,"203,920",No,"488,199",Yes,M,High School,Blue Collar,42,Commercial,"27,990",Minivan,0,0,0,9,Highly Rural/ Rural
784238154,1,02-06-57,1,10,"74,412",Yes,0,No,F,Masters,Manager,26,Private,"16,250",SUV,"5,936",2,0,14,Highly Urban/ Urban
784361262,0,17-12-44,0,10,"19,920",No,"173,863",Yes,M,<High School,Clerical,12,Private,"16,920",Van,"33,694",2,0,4,Highly Urban/ Urban
784429448,0,05-06-55,0,4,"109,624",No,0,No,M,Bachelors,Manager,29,Commercial,"21,170",Van,"54,399",4,0,14,Highly Urban/ Urban
784845703,0,10-10-61,0,12,"43,720",No,"203,213",Yes,M,<High School,Blue Collar,46,Commercial,"11,820",Pickup,0,0,0,1,Highly Urban/ Urban
784949514,0,09-04-52,0,11,"40,430",No,0,No,F,Masters,Manager,20,Private,"20,550",SUV,"10,848",2,0,16,Highly Urban/ Urban
785108044,0,30-05-53,0,6,"34,508",No,"183,694",Yes,F,High School,Clerical,14,Private,"8,430",SUV,"25,401",3,0,6,Highly Rural/ Rural
785179714,0,22-10-50,0,0,0,No,0,No,F,High School,Home Maker,55,Private,"19,810",Minivan,0,0,0,1,Highly Rural/ Rural
785188141,0,09-06-50,0,12,"44,767",No,0,No,F,High School,Manager,5,Private,"10,880",SUV,0,0,0,10,Highly Urban/ Urban
785430819,0,18-03-42,0,14,"51,121",No,"177,371",Yes,M,High School,Clerical,35,Commercial,"7,100",Pickup,0,0,0,1,Highly Urban/ Urban
785665190,0,25-07-55,0,0,0,No,0,No,F,PhD,Home Maker,26,Private,"5,900",SUV,"8,822",2,0,15,Highly Urban/ Urban
785930207,0,01-01-63,0,8,"28,591",No,0,No,F,High School,Clerical,29,Private,"5,000",Sports Car,0,0,"13,607",1,Highly Urban/ Urban
785990403,1,31-01-55,1,13,"80,824",No,"259,932",Yes,M,Masters,Professional,41,Private,"9,580",Minivan,"40,929",1,"5,453",16,Highly Urban/ Urban
786249620,0,14-07-38,0,15,"47,534",No,"199,888",Yes,M,<High School,Clerical,22,Private,"12,350",SUV,"2,414",1,"4,578",1,Highly Urban/ Urban
786610155,0,24-04-52,0,12,"31,984",No,"171,859",Yes,M,<High School,Blue Collar,25,Commercial,"9,400",Pickup,"6,136",3,0,1,Highly Urban/ Urban
786718655,0,24-08-44,0,12,"131,889",No,"345,513",Yes,M,Masters,Professional,32,Private,"20,190",Van,0,0,0,12,Highly Urban/ Urban
786925708,0,13-02-46,0,6,"32,073",No,"145,645",Yes,M,High School,Blue Collar,25,Private,"10,010",Pickup,0,0,0,10,Highly Rural/ Rural
787005807,0,01-08-49,0,14,"40,447",No,"192,990",Yes,M,High School,Blue Collar,19,Commercial,"5,540",Pickup,0,0,0,1,Highly Urban/ Urban
